TT01x,TT02x,TT02bx,TT03x,TT04x,TT05x,TT06x,TT07x,TT08x,TT09x,TT10x,PT01x,PT02x,PT03x,PT04x,FT01x,FT03x,JT01x,JT02x,JT03x,JT04x,T_shx,T_sh_refx,onx,SC01x,SC02x,SC03x,VC02x,VC03x,VC04x,ErrorMSG,EmergencyShotdown,VC02xPath,WHeat,TimeHP,TT01z,TT02z,TT03z,TT04z,TT05z,TT06z,TT07z,SC01z,TT08z,TT09z,TT10z,TT11z,TT12z,TT13z,TT14z,TT15z,DC01z,DC02z,DC03z,VC01z,VC02z,VC03z,VC04z,SC02z,FC01,FC01ON,FC02,FC02ON,TT16z,TT17z,TimeHVAC
9.2,77.75,34.4,26.43,-3.37,9.99,10.61,7.88,8.58,25.81,26.25,2.32,0.06,10.26,2.33,0.01,0.47,935.22,167.91,0.0,3464.0,14.82,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681741631.92,15.99,16.63,15.23,34.34,33.83,25.0,35.48,0.0,40.68,38.91,38.72,33.19,36.43,38.65,38.4,37.32,9.94,10.0,2.19,9.88,1.0,0.1,9.98,10.0,0.0,0.0,4.0,10.0,33.19,26.46,1681741631.93
9.11,77.84,34.34,26.34,-3.46,9.99,10.52,7.97,8.58,25.81,26.16,2.28,0.03,10.07,2.34,0.01,0.48,803.45,198.3,0.0,3464.0,15.2,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681741633.92,15.93,16.69,15.23,34.27,33.83,25.0,35.48,0.0,40.68,38.91,38.72,33.19,36.43,38.65,38.33,37.38,9.94,10.0,2.19,9.87,1.0,0.1,9.97,10.0,0.0,0.0,4.0,10.0,33.26,26.46,1681741633.94
9.02,77.84,34.34,26.34,-3.46,9.99,10.52,7.79,8.5,25.9,26.16,2.3,0.07,10.28,2.34,0.01,0.48,893.44,139.47,0.0,3464.0,14.99,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681741635.94,15.99,16.63,15.36,34.27,33.83,25.07,35.48,0.0,40.68,38.91,38.72,33.13,36.43,38.65,38.4,37.32,9.94,10.0,2.19,9.88,1.0,0.17,9.97,10.0,0.0,0.0,4.0,10.0,33.19,26.46,1681741635.96
9.11,77.93,34.34,26.34,-3.37,9.99,10.52,7.88,8.58,25.9,26.25,2.3,0.07,10.1,2.38,0.01,0.48,803.45,211.93,0.0,3464.0,14.65,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681741637.95,15.99,16.63,15.29,34.21,33.76,25.0,35.54,0.0,40.68,38.84,38.72,33.19,36.37,38.65,38.33,37.38,9.94,10.0,2.17,9.88,1.0,0.1,9.98,10.0,0.0,0.0,4.0,10.0,33.19,26.46,1681741637.96
8.94,77.84,34.4,26.43,-3.37,9.99,10.52,7.79,8.58,25.81,26.16,2.33,0.08,10.26,2.35,0.01,0.48,922.37,149.21,0.0,3464.0,14.65,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681741639.95,16.05,16.63,15.23,34.34,33.76,25.07,35.48,0.0,40.68,38.91,38.65,33.13,36.37,38.59,38.4,37.32,9.94,10.0,2.17,9.9,1.0,0.1,9.97,10.0,0.0,0.0,4.0,10.0,33.19,26.46,1681741639.97
9.02,77.75,34.34,26.43,-3.46,9.99,10.43,7.79,8.58,25.9,26.25,2.33,0.06,10.16,2.35,0.01,0.47,1028.43,178.43,0.0,3464.0,14.71,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681741641.94,15.93,16.63,15.29,34.27,33.76,25.07,35.42,0.0,40.68,38.91,38.72,33.13,36.43,38.65,38.33,37.38,9.94,10.0,2.17,9.88,1.0,0.1,9.97,10.0,0.0,0.0,4.0,10.0,33.13,26.46,1681741641.97
8.94,77.84,34.34,26.43,-3.46,9.99,10.34,7.79,8.5,25.9,26.16,2.3,0.03,10.14,2.34,0.01,0.48,867.73,158.17,0.0,3464.0,14.88,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681741643.96,15.99,16.63,15.23,34.21,33.76,25.0,35.48,0.0,40.68,38.91,38.72,33.13,36.37,38.72,38.46,37.32,9.94,10.0,2.18,9.87,1.0,0.1,9.97,10.0,0.0,0.0,4.0,10.0,33.13,26.46,1681741643.98
9.11,77.84,34.34,26.51,-3.46,9.99,10.43,7.79,8.5,25.9,26.16,2.31,0.03,10.25,2.34,0.01,0.48,922.37,149.21,0.0,3464.0,14.76,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681741645.97,15.99,16.63,15.23,34.34,33.76,25.0,35.48,0.0,40.62,38.91,38.72,33.13,36.37,38.72,38.33,37.38,9.94,10.0,2.2,9.89,1.0,0.1,9.97,10.0,0.0,0.0,4.0,10.0,33.19,26.53,1681741645.98
9.11,77.84,34.4,26.51,-3.46,9.81,10.43,7.79,8.5,25.81,26.25,2.29,0.05,10.07,2.37,0.01,0.47,835.59,218.95,0.0,3464.0,14.65,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681741647.96,15.99,16.56,15.23,34.21,33.76,25.0,35.48,0.0,40.68,38.91,38.72,33.13,36.43,38.65,38.46,37.38,9.94,10.0,2.17,9.89,1.0,0.1,9.97,10.0,0.0,0.0,4.0,10.0,33.19,26.46,1681741647.97
9.02,77.75,34.34,26.51,-3.54,9.81,10.52,7.79,8.41,25.9,26.16,2.3,0.06,10.28,2.34,0.01,0.47,883.8,159.73,0.0,3464.0,14.97,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681741649.97,15.99,16.63,15.29,34.27,33.83,25.0,35.48,0.0,40.62,38.91,38.65,33.13,36.43,38.72,38.33,37.38,9.94,10.0,2.17,9.88,1.0,0.1,9.98,10.0,0.0,0.0,4.0,10.0,33.26,26.4,1681741649.99
8.94,77.84,34.4,26.43,-3.46,9.9,10.43,7.62,8.41,25.81,26.25,2.3,0.09,10.1,2.35,0.01,0.48,854.87,198.3,0.0,3464.0,14.76,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681741651.98,15.93,16.63,15.23,34.21,33.76,25.07,35.48,0.0,40.62,38.84,38.72,33.13,36.43,38.65,38.4,37.64,9.94,10.0,2.18,9.9,1.0,0.1,9.97,10.0,0.0,0.0,4.0,10.0,33.19,26.46,1681741652.0
9.02,77.93,34.34,26.43,-3.54,9.81,10.43,7.71,8.41,25.81,26.16,2.31,0.03,10.22,2.36,0.01,0.48,890.23,148.82,0.0,3464.0,14.99,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681741653.97,15.99,16.56,15.23,34.27,33.83,25.07,35.48,0.0,40.62,38.91,38.72,33.13,36.43,38.59,38.4,37.38,9.95,10.0,2.17,9.87,1.0,0.1,9.97,10.0,0.0,0.0,4.0,10.0,33.19,26.46,1681741653.99
9.02,77.93,34.34,26.51,-3.46,9.81,10.43,7.79,8.5,25.9,26.25,2.32,0.06,10.19,2.33,0.01,0.48,1028.43,177.65,0.0,3464.0,14.44,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681741655.99,16.05,16.63,15.23,34.21,33.83,25.0,35.48,0.0,40.68,38.91,38.65,33.13,36.43,38.72,38.33,37.38,9.94,10.0,2.19,9.87,1.0,0.1,9.98,10.0,0.0,0.0,4.0,10.0,33.19,26.46,1681741656.01
9.02,77.84,34.34,26.43,-3.54,9.73,10.43,7.71,8.41,25.9,26.16,2.3,0.03,10.11,2.35,0.01,0.48,790.59,187.39,0.0,3464.0,14.76,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681741658.0,15.99,16.63,15.23,34.27,33.83,25.0,35.48,0.0,40.62,38.91,38.72,33.13,36.43,38.65,38.46,37.38,9.94,10.0,2.19,9.87,1.0,0.1,9.97,10.0,0.0,0.0,4.0,10.0,33.26,26.53,1681741658.01
9.02,77.93,34.34,26.43,-3.46,9.81,10.34,7.79,8.41,25.81,26.25,2.3,0.06,10.28,2.33,0.01,0.47,870.94,151.16,0.0,3464.0,14.99,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681741660.0,15.93,16.63,15.17,34.27,33.83,25.0,35.48,0.0,40.62,38.84,38.65,33.19,36.37,38.65,38.33,37.38,9.94,10.0,2.19,9.88,1.0,0.1,9.97,10.0,0.0,0.0,4.0,10.0,33.19,26.4,1681741660.02
8.94,77.84,34.4,26.51,-3.63,9.81,10.34,7.53,8.41,25.81,26.07,2.3,0.02,10.06,2.35,0.01,0.47,787.37,219.73,0.0,3464.0,14.65,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681741661.99,15.99,16.63,15.17,34.21,33.83,25.07,35.48,0.0,40.68,38.84,38.78,33.19,36.37,38.65,38.4,37.38,9.94,10.0,2.2,9.9,1.0,0.1,9.97,10.0,0.0,0.0,4.0,10.0,33.19,26.46,1681741662.01
8.94,77.93,34.27,26.51,-3.46,9.73,10.43,7.62,8.41,25.81,26.25,2.31,0.08,10.26,2.37,0.01,0.48,899.87,146.87,0.0,3464.0,14.91,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681741664.0,15.93,16.63,15.17,34.21,33.83,24.94,35.48,0.0,40.68,38.84,38.65,33.19,36.37,38.72,38.33,37.38,9.94,10.0,2.19,9.88,1.0,0.09,9.98,10.0,0.0,0.0,4.0,10.0,33.19,26.46,1681741664.01
