TT01x,TT02x,TT02bx,TT03x,TT04x,TT05x,TT06x,TT07x,TT08x,TT09x,TT10x,PT01x,PT02x,PT03x,PT04x,FT01x,FT03x,JT01x,JT02x,JT03x,JT04x,T_shx,T_sh_refx,onx,SC01x,SC02x,SC03x,VC02x,VC03x,VC04x,ErrorMSG,EmergencyShotdown,VC02xPath,WHeat,TimeHP,TT01z,TT02z,TT03z,TT04z,TT05z,TT06z,TT07z,SC01z,TT08z,TT09z,TT10z,TT11z,TT12z,TT13z,TT14z,TT15z,DC01z,DC02z,DC03z,VC01z,VC02z,VC03z,VC04z,SC02z,FC01,FC01ON,FC02,FC02ON,TT16z,TT17z,TimeHVAC
9.02,73.01,30.15,24.84,-3.63,9.73,10.25,7.79,8.58,24.14,24.4,2.3,0.02,9.05,2.35,0.01,0.47,854.87,179.21,0.0,3464.0,14.79,15.0,1.0,35.0,9.42,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681727237.03,15.17,15.8,14.85,30.78,30.59,24.81,30.91,0.0,36.24,34.72,34.46,29.7,30.21,34.27,34.02,31.8,9.94,10.0,2.19,9.88,1.0,0.1,9.97,10.0,0.0,0.0,4.0,10.0,30.15,25.58,1681727237.04
9.02,73.1,30.08,24.76,-3.72,9.73,10.08,7.88,8.67,24.14,24.4,2.32,0.03,8.92,2.35,0.01,0.48,954.51,128.56,0.0,3464.0,14.76,15.0,1.0,35.0,8.61,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681727239.03,15.17,15.8,14.85,30.78,30.59,24.75,30.84,0.0,36.3,34.65,34.53,29.83,30.21,34.27,34.02,31.8,9.94,10.0,2.18,9.88,1.0,0.1,9.97,10.0,0.0,0.0,4.0,10.0,30.15,25.58,1681727239.05
9.02,72.92,30.15,24.76,-3.63,9.73,10.25,7.88,8.5,24.05,24.49,2.31,0.07,8.91,2.33,0.01,0.47,761.66,135.97,0.0,3464.0,14.56,15.0,1.0,35.0,8.48,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681727241.04,15.17,15.8,14.91,30.78,30.53,24.94,30.84,0.0,36.3,34.72,34.53,29.89,30.27,34.27,34.02,31.8,9.95,10.0,2.18,9.89,1.0,0.1,9.98,10.0,0.0,0.0,4.0,10.0,30.21,25.58,1681727241.05
9.02,72.92,30.21,24.76,-3.63,9.64,10.25,7.71,8.58,24.14,24.49,2.29,0.03,9.04,2.36,0.01,0.47,893.44,157.78,0.0,3464.0,14.76,15.0,1.0,35.0,9.26,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681727243.06,15.23,15.8,14.91,30.78,30.53,24.75,30.91,0.0,36.3,34.72,34.53,29.89,30.21,34.27,34.02,31.73,9.94,10.0,2.18,9.89,1.0,0.09,9.97,10.0,0.0,0.0,4.0,10.0,30.15,25.58,1681727243.07
8.94,73.01,30.15,24.76,-3.72,9.64,10.34,7.79,8.58,24.05,24.4,2.31,0.07,9.03,2.32,0.01,0.48,825.94,169.86,0.0,3464.0,14.47,15.0,1.0,35.0,9.24,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681727245.05,15.23,15.8,14.85,30.72,30.59,24.75,30.84,0.0,36.3,34.72,34.53,29.89,30.21,34.27,34.02,31.8,9.94,10.0,2.17,9.89,1.0,0.1,9.97,10.0,0.0,0.0,4.0,10.0,30.15,25.58,1681727245.06
8.94,72.92,30.15,24.84,-3.72,9.73,10.25,7.79,8.41,24.14,24.4,2.28,0.02,8.91,2.34,0.01,0.47,912.72,109.08,0.0,3464.0,14.76,15.0,1.0,35.0,8.48,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681727247.05,15.17,15.8,14.85,30.72,30.53,24.75,30.84,0.0,36.3,34.72,34.53,29.83,30.27,34.27,34.02,31.73,9.94,10.0,2.17,9.87,1.0,0.1,9.97,10.0,0.0,0.0,4.0,10.0,30.21,25.58,1681727247.07
8.94,73.01,30.15,24.84,-3.63,9.73,10.08,7.79,8.58,24.05,24.49,2.3,0.07,8.93,2.34,0.01,0.48,732.74,118.04,0.0,3464.0,15.02,15.0,1.0,35.0,8.53,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681727249.07,15.23,15.8,14.91,30.78,30.53,24.81,30.91,0.0,36.3,34.65,34.59,29.83,30.27,34.27,34.02,31.8,9.94,10.0,2.17,9.87,1.0,0.1,9.97,10.0,0.0,0.0,4.0,10.0,30.08,25.64,1681727249.09
8.94,73.01,30.15,24.58,-3.72,9.73,10.17,7.71,8.5,24.05,24.4,2.3,0.05,9.06,2.33,0.01,0.47,890.23,137.52,0.0,3464.0,14.59,15.0,1.0,35.0,9.33,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681727251.06,15.23,15.8,14.91,30.72,30.59,24.75,30.84,0.0,36.3,34.72,34.46,29.83,30.27,34.21,34.02,31.73,9.95,10.0,2.19,9.89,1.0,0.1,9.98,10.0,0.0,0.0,4.0,10.0,30.21,25.64,1681727251.08
8.76,73.01,30.15,24.67,-3.81,9.73,10.17,7.71,8.5,24.05,24.32,2.29,0.04,9.01,2.34,0.01,0.47,851.66,158.95,0.0,3464.0,14.7,15.0,1.0,35.0,9.06,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681727253.08,15.23,15.8,14.91,30.72,30.53,24.75,30.78,0.0,36.3,34.72,34.59,29.89,30.21,34.34,34.02,31.8,9.94,10.0,2.17,9.89,1.0,0.1,9.97,10.0,0.0,0.0,4.0,10.0,30.15,25.58,1681727253.1
8.94,72.92,30.15,24.76,-3.63,9.64,10.17,7.71,8.41,24.05,24.4,2.28,0.07,8.9,2.32,0.01,0.48,822.73,98.57,0.0,3464.0,14.82,15.0,1.0,35.0,8.34,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681727255.09,15.23,15.8,14.98,30.72,30.53,24.75,30.91,0.0,36.3,34.78,34.46,29.83,30.27,34.27,34.02,31.73,9.94,10.0,2.17,9.88,1.0,0.1,9.97,10.0,0.0,0.0,4.0,10.0,30.21,25.58,1681727255.1
8.94,72.92,30.15,24.76,-3.63,9.64,10.17,7.71,8.41,24.05,24.4,2.28,0.08,8.94,2.32,0.01,0.48,797.02,138.69,0.0,3464.0,14.7,15.0,1.0,35.0,8.51,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681727257.08,15.1,15.8,14.98,30.72,30.53,24.75,30.78,0.0,36.24,34.72,34.53,29.83,30.27,34.27,34.02,31.8,9.94,10.0,2.18,9.89,1.0,0.1,9.97,10.0,0.0,0.0,4.0,10.0,30.15,25.58,1681727257.09
8.94,72.92,30.15,24.76,-3.72,9.64,10.25,7.71,8.5,24.05,24.4,2.28,0.06,9.04,2.32,0.01,0.48,877.37,127.01,0.0,3464.0,14.94,15.0,1.0,35.0,9.12,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681727259.08,15.17,15.8,15.04,30.72,30.53,24.75,30.84,0.0,36.24,34.65,34.72,29.83,30.27,34.27,34.08,31.73,9.94,10.0,2.17,9.87,1.0,0.1,9.98,10.0,0.0,0.0,4.0,10.0,30.21,25.58,1681727259.1
8.76,73.01,30.15,24.76,-3.72,9.64,10.17,7.62,8.5,24.14,24.32,2.29,0.06,8.99,2.34,0.01,0.47,838.8,128.95,0.0,3464.0,14.82,15.0,1.0,35.0,8.84,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681727261.09,15.17,15.8,15.04,30.72,30.46,24.69,30.78,0.0,36.24,34.65,34.46,29.77,30.27,34.27,34.02,31.8,9.95,10.0,2.18,9.87,1.0,0.1,9.98,10.0,0.0,0.0,4.0,10.0,30.15,25.58,1681727261.1
8.85,73.01,30.15,24.93,-3.81,9.73,10.08,7.62,8.5,24.05,24.4,2.3,0.07,8.87,2.33,0.01,0.47,851.66,149.21,0.0,3464.0,14.82,15.0,1.0,35.0,8.04,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681727263.09,15.17,15.8,15.04,30.78,30.53,24.75,30.84,0.0,36.24,34.72,34.59,29.83,30.21,34.34,34.02,31.73,9.94,10.0,2.17,9.88,1.0,0.1,9.97,10.0,0.0,0.0,4.0,10.0,30.21,25.64,1681727263.11
8.85,73.01,30.15,24.84,-3.72,9.55,10.08,7.62,8.41,24.14,24.32,2.26,0.01,8.94,2.32,0.01,0.47,829.16,98.57,0.0,3464.0,14.97,15.0,1.0,35.0,8.39,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681727265.1,15.17,15.86,15.04,30.72,30.46,24.75,30.84,0.0,36.3,34.72,34.53,29.83,30.21,34.27,34.02,31.73,9.94,10.0,2.18,9.9,1.0,0.1,9.97,10.0,0.0,0.0,4.0,10.0,30.15,25.64,1681727265.12
8.85,73.1,30.15,24.84,-3.9,9.64,10.08,7.53,8.41,24.14,24.4,2.29,0.05,9.04,2.32,0.01,0.47,845.23,168.3,0.0,3464.0,14.82,15.0,1.0,35.0,9.01,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681727267.1,15.23,15.8,15.04,30.78,30.59,24.81,30.84,0.0,36.3,34.65,34.53,29.83,30.27,34.34,34.02,31.8,9.94,10.0,2.17,9.89,1.0,0.1,9.97,10.0,0.0,0.0,4.0,10.0,30.21,25.58,1681727267.12
8.85,73.01,30.21,24.76,-3.9,9.55,9.99,7.62,8.32,24.05,24.4,2.27,0.08,8.98,2.34,0.01,0.48,835.59,159.34,0.0,3464.0,14.82,15.0,1.0,35.0,8.66,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681727269.11,15.17,15.8,15.1,30.78,30.53,24.81,30.84,0.0,36.3,34.65,34.46,29.89,30.21,34.27,34.02,31.73,9.94,10.0,2.17,9.87,1.0,0.1,9.98,10.0,0.0,0.0,4.0,10.0,30.15,25.64,1681727269.12
8.85,73.01,30.15,24.76,-3.72,9.55,9.99,7.62,8.32,24.14,24.4,2.28,0.08,8.87,2.32,0.01,0.48,848.44,87.66,0.0,3464.0,14.94,15.0,1.0,35.0,7.91,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681727271.13,15.17,15.8,15.1,30.78,30.59,24.75,30.84,0.0,36.3,34.72,34.53,29.83,30.21,34.34,33.96,31.8,9.95,10.0,2.17,9.88,1.0,0.1,9.97,10.0,0.0,0.0,4.0,10.0,30.15,25.58,1681727271.14
8.85,73.1,30.15,24.76,-3.98,9.55,10.08,7.53,8.41,24.14,24.4,2.28,0.02,8.95,2.32,0.01,0.48,825.94,137.91,0.0,3464.0,14.61,15.0,1.0,35.0,8.32,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681727273.12,15.23,15.86,15.04,30.72,30.46,24.75,30.97,0.0,36.3,34.72,34.46,29.83,30.21,34.34,34.02,31.8,9.94,10.0,2.17,9.9,1.0,0.1,9.97,10.0,0.0,0.0,4.0,10.0,30.15,25.58,1681727273.13
8.85,73.01,30.15,24.76,-3.81,9.55,9.99,7.53,8.41,24.14,24.4,2.28,0.07,9.05,2.35,0.01,0.47,825.94,137.52,0.0,3464.0,14.85,15.0,1.0,35.0,8.94,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681727275.13,15.17,15.8,15.04,30.72,30.53,24.75,30.84,0.0,36.3,34.72,34.53,29.83,30.27,34.27,34.02,31.8,9.94,10.0,2.18,9.88,1.0,0.1,9.97,10.0,0.0,0.0,4.0,10.0,30.15,25.64,1681727275.15
8.67,73.01,30.15,24.84,-3.9,9.55,10.17,7.44,8.41,24.14,24.4,2.29,0.01,8.97,2.32,0.01,0.48,887.01,115.71,0.0,3464.0,14.73,15.0,1.0,35.0,8.47,0.0,1.0,0.0,10.0,0.0,0.0,1.0,10.0,1681727277.14,15.17,15.8,15.04,30.72,30.53,24.75,30.84,0.0,36.3,34.72,34.53,29.83,30.27,34.27,33.96,31.73,9.94,10.0,2.18,9.87,1.0,0.1,9.98,10.0,0.0,0.0,4.0,10.0,30.15,25.64,1681727277.16
