TT01x,TT02x,TT02bx,TT03x,TT04x,TT05x,TT06x,TT07x,TT08x,TT09x,TT10x,PT01x,PT02x,PT03x,PT04x,FT01x,FT03x,JT01x,JT02x,JT03x,JT04x,T_shx,T_sh_refx,onx,SC01x,SC02x,SC03x,VC02x,VC03x,VC04x,ErrorMSG,EmergencyShotdown,VC02xPath,WHeat,TimeHP,TT01z,TT02z,TT03z,TT04z,TT05z,TT06z,TT07z,SC01z,TT08z,TT09z,TT10z,TT11z,TT12z,TT13z,TT14z,TT15z,DC01z,DC02z,DC03z,VC01z,VC02z,VC03z,VC04z,SC02z,FC01,FC01ON,FC02,FC02ON,TT16z,TT17z,TimeHVAC
23.09,23.44,24.12,23.17,23.0,22.91,22.91,22.03,22.21,23.26,23.17,3.21,0.06,6.76,3.23,0.0,0.51,15.99,0.78,0.0,79.5,20.15,15.0,0.0,35.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1681720035.58,18.78,18.34,12.56,24.37,23.16,19.8,26.53,0.0,26.46,26.15,27.86,25.96,26.27,30.65,30.53,26.21,9.94,2.05,2.05,2.08,1.0,0.1,9.97,10.0,0.0,0.0,0.0,0.0,23.29,24.05,1681720035.74
23.09,23.53,24.12,23.17,23.0,22.91,22.91,22.12,22.29,23.17,23.17,3.19,0.07,6.77,3.23,0.0,0.5,25.64,0.0,0.0,76.11,20.41,15.0,0.0,35.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1681720037.58,18.85,18.34,12.63,24.37,23.16,19.8,26.66,0.0,26.46,26.21,27.86,26.02,26.27,30.72,30.46,26.21,9.94,2.05,2.05,2.07,1.0,0.1,9.98,10.0,0.0,0.0,0.0,0.0,23.35,24.05,1681720037.74
23.0,23.53,24.12,23.09,23.0,23.0,22.82,22.12,22.21,23.17,23.17,3.22,0.03,6.77,3.23,0.0,0.51,22.42,0.39,0.0,74.42,20.23,15.0,0.0,35.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1681720039.59,18.85,18.4,12.56,24.43,23.1,19.8,26.66,0.0,26.46,26.21,27.8,26.08,26.27,30.65,30.53,26.21,9.95,2.05,2.05,2.08,1.0,0.15,9.97,10.0,0.0,0.0,0.0,0.0,23.29,24.05,1681720039.75
23.0,23.53,24.12,23.17,23.0,22.91,22.82,22.03,22.29,23.17,23.26,3.2,0.02,6.78,3.23,0.0,0.51,25.64,0.39,0.0,79.5,20.32,15.0,0.0,35.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1681720041.6,18.85,18.34,12.56,24.43,23.16,19.86,26.78,0.0,26.46,26.21,27.73,26.02,26.27,30.59,30.53,26.27,9.94,2.05,2.06,2.06,1.0,0.18,9.97,10.0,0.0,0.0,0.0,0.0,23.29,24.12,1681720041.75
23.17,23.35,24.18,23.17,22.91,22.82,22.91,22.03,22.29,23.17,23.17,3.2,0.03,6.79,3.22,0.0,0.51,12.78,0.78,0.0,79.5,20.41,15.0,0.0,35.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1681720043.61,18.85,18.34,12.56,24.37,23.16,19.86,26.91,0.0,26.46,26.21,27.73,26.08,26.27,30.59,30.46,26.21,9.94,2.05,2.08,2.07,1.0,0.19,9.97,10.0,0.0,0.0,0.0,0.0,23.29,24.12,1681720043.75
23.09,23.44,24.12,23.17,22.91,22.91,22.91,22.12,22.21,23.17,23.17,3.2,0.03,6.8,3.22,0.0,0.51,12.78,0.78,0.0,76.11,20.41,15.0,0.0,35.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1681720045.61,18.78,18.34,12.56,24.43,23.23,19.86,26.91,0.0,26.4,26.21,27.61,26.08,26.27,30.65,30.4,26.21,9.94,2.05,2.07,2.08,1.0,0.2,9.98,10.0,0.0,0.0,0.0,0.0,23.29,24.05,1681720045.75
23.09,23.44,24.18,23.17,23.0,22.91,23.0,22.12,22.21,23.09,23.17,3.2,0.09,6.8,3.22,0.0,0.51,22.42,0.39,0.0,81.19,20.15,15.0,0.0,35.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1681720047.62,18.85,18.34,12.56,24.37,23.16,19.86,26.97,0.0,26.46,26.21,27.61,26.15,26.21,30.59,30.53,26.15,9.94,2.05,2.07,2.06,1.0,0.21,9.97,10.0,0.0,0.0,0.0,0.0,23.29,24.05,1681720047.74
23.17,23.53,24.12,23.0,23.0,22.91,22.91,22.21,22.21,23.17,23.17,3.2,-0.03,6.81,3.23,0.0,0.51,35.28,0.0,0.0,76.11,20.32,15.0,0.0,35.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1681720049.62,18.78,18.4,12.56,24.43,23.16,19.86,27.04,0.0,26.46,26.21,27.61,26.21,26.34,30.59,30.53,26.21,9.94,2.05,2.08,2.07,1.0,0.23,9.97,10.0,0.0,0.0,0.0,0.0,23.29,24.05,1681720049.74
23.09,23.44,24.12,23.26,22.91,22.91,23.0,22.03,22.21,23.17,23.17,3.2,0.07,6.82,3.23,0.0,0.51,12.78,1.17,0.0,76.11,20.23,15.0,0.0,35.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1681720051.62,18.78,18.34,12.56,24.43,23.16,19.86,26.97,0.0,26.53,26.21,27.48,26.21,26.21,30.65,30.46,26.27,9.94,2.05,2.07,2.08,1.0,0.24,9.98,10.0,0.0,0.0,0.0,0.0,23.23,24.05,1681720051.74
23.17,23.44,24.18,23.09,23.0,22.82,23.0,21.94,22.12,23.17,23.17,3.19,0.05,6.83,3.22,0.0,0.51,19.21,0.39,0.0,74.42,20.23,15.0,0.0,35.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1681720053.63,18.78,18.34,12.63,24.43,23.16,19.86,27.04,0.0,26.59,26.08,27.48,26.21,26.21,30.65,30.46,26.21,9.94,2.05,2.05,2.07,1.0,0.23,9.97,10.0,0.0,0.0,0.0,0.0,23.29,24.05,1681720053.75
