TT01x,TT02x,TT02bx,TT03x,TT04x,TT05x,TT06x,TT07x,TT08x,TT09x,TT10x,PT01x,PT02x,PT03x,PT04x,FT01x,FT03x,JT01x,JT02x,JT03x,JT04x,T_shx,T_sh_refx,onx,SC01x,SC02x,SC03x,VC02x,VC03x,VC04x,ErrorMSG,EmergencyShotdown,VC02xPath,WHeat,TimeHP,TT01z,TT02z,TT03z,TT04z,TT05z,TT06z,TT07z,SC01z,TT08z,TT09z,TT10z,TT11z,TT12z,TT13z,TT14z,TT15z,DC01z,DC02z,DC03z,VC01z,VC02z,VC03z,VC04z,SC02z,FC01,FC01ON,FC02,FC02ON,TT16z,TT17z,TimeHVAC
20.27,35.21,21.7,23.26,3.84,21.15,21.94,15.88,16.23,23.0,23.7,1.49,0.01,6.55,1.53,0.02,0.52,1494.47,-0.39,0.0,93.03,36.87,15.0,1.0,52.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1682595610.47,18.66,16.05,9.2,19.67,21.07,22.08,18.47,0.0,25.32,25.26,24.75,16.69,24.81,28.31,28.18,27.67,0.04,9.36,2.17,8.97,1.0,0.09,9.97,10.0,0.0,0.0,5.0,10.0,22.4,23.99,1682595610.53
20.1,36.27,21.45,23.26,2.78,21.06,21.94,15.7,16.23,23.0,23.79,1.47,-0.02,6.51,1.54,0.02,0.52,1542.69,-1.17,0.0,96.41,36.78,15.0,1.0,52.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1682595612.47,18.59,16.05,9.2,19.86,21.01,22.02,18.97,0.0,25.26,25.2,24.75,16.88,24.81,28.31,28.31,27.67,0.04,9.48,2.17,9.09,1.0,0.1,9.97,10.0,0.0,0.0,5.0,10.0,22.34,23.86,1682595612.53
20.1,37.41,21.26,23.35,1.99,20.8,21.77,15.7,16.32,23.0,23.79,1.46,-0.01,6.49,1.49,0.02,0.52,1459.12,-1.17,0.0,87.95,36.69,15.0,1.0,52.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1682595614.47,18.47,15.99,9.07,19.99,21.01,22.02,19.42,0.0,25.0,25.2,24.69,17.07,24.81,28.31,28.18,27.67,0.04,9.58,2.18,9.19,1.0,0.1,9.97,10.0,0.0,0.0,5.0,10.0,22.28,23.8,1682595614.53
19.92,38.29,21.01,23.35,1.11,20.8,21.77,15.62,16.32,23.09,23.79,1.4,-0.03,6.49,1.48,0.02,0.52,1561.97,-0.78,0.0,94.72,37.87,15.0,1.0,52.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1682595616.48,18.47,15.99,9.14,20.18,20.94,21.96,19.86,0.0,24.81,25.2,24.75,17.32,24.81,28.31,28.24,27.54,0.04,9.69,2.17,9.31,1.0,0.1,9.97,10.0,0.0,0.0,5.0,10.0,22.21,23.93,1682595616.53
19.83,39.26,20.82,23.44,0.23,20.71,21.68,15.53,16.14,23.0,23.79,1.37,0.03,6.49,1.48,0.02,0.51,1597.32,-1.56,0.0,96.41,37.78,15.0,1.0,52.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1682595618.49,18.34,15.99,9.14,20.18,20.88,22.02,20.18,0.0,24.69,25.2,24.75,17.51,24.75,28.24,28.18,27.54,0.04,9.79,2.17,9.4,1.0,0.1,9.96,10.0,0.0,0.0,5.0,10.0,22.21,23.93,1682595618.54
19.75,40.31,20.69,23.26,-0.47,20.54,21.59,15.62,16.32,23.09,23.88,1.39,0.01,6.53,1.47,0.02,0.52,1317.7,-0.39,0.0,86.26,38.13,15.0,1.0,52.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1682595620.49,18.28,15.99,9.07,20.31,20.88,22.02,20.56,0.0,24.62,25.2,24.75,17.77,24.75,28.24,28.24,27.73,0.04,9.92,2.18,9.45,1.0,0.1,9.97,10.0,0.0,0.0,5.0,10.0,22.21,23.8,1682595620.54
19.66,41.19,20.5,23.26,-1.26,20.54,21.5,15.53,16.14,23.09,23.79,1.36,0.03,6.55,1.47,0.02,0.52,1398.05,-0.39,0.0,86.26,37.6,15.0,1.0,52.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1682595622.49,18.15,15.99,9.07,20.43,20.88,22.02,20.88,0.0,24.5,25.2,24.75,17.9,24.81,28.31,28.24,27.67,0.04,10.0,2.18,9.58,1.0,0.1,9.96,10.0,0.0,0.0,5.0,10.0,22.15,23.93,1682595622.54
19.48,42.07,20.31,23.35,-1.88,20.36,21.33,15.53,16.23,23.09,23.79,1.38,0.05,6.59,1.49,0.02,0.52,1626.25,-0.39,0.0,89.64,37.34,15.0,1.0,52.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1682595624.5,18.15,15.99,9.07,20.43,20.88,22.02,21.26,0.0,24.5,25.2,24.75,18.02,24.75,28.31,28.18,27.67,0.04,10.0,2.17,9.67,1.0,0.1,9.96,10.0,0.0,0.0,5.0,10.0,22.15,23.86,1682595624.54
19.48,43.04,20.18,23.35,-2.58,20.27,21.33,15.44,16.23,23.09,23.79,1.42,-0.01,6.67,1.55,0.02,0.52,1574.83,-0.39,0.0,89.64,37.34,15.0,1.0,52.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1682595626.51,18.02,15.99,9.14,20.5,20.88,22.08,21.45,0.0,24.5,25.2,24.81,18.21,24.69,28.31,28.24,27.67,0.04,10.0,2.17,9.79,1.0,0.1,9.93,10.0,0.0,0.0,5.0,10.0,22.08,23.93,1682595626.54
19.48,43.92,20.18,23.35,-3.19,20.19,21.15,15.44,16.14,23.0,23.7,1.43,0.02,6.76,1.52,0.02,0.52,1555.54,-0.39,0.0,87.95,37.0,15.0,1.0,52.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1682595628.51,17.9,15.93,9.07,20.62,20.88,22.08,21.7,0.0,24.5,25.26,24.88,18.4,24.69,28.31,28.18,27.67,0.04,10.0,2.19,9.9,1.0,0.09,9.96,10.0,0.0,0.0,5.0,10.0,22.08,23.86,1682595628.54
