TT01x,TT02x,TT02bx,TT03x,TT04x,TT05x,TT06x,TT07x,TT08x,TT09x,TT10x,PT01x,PT02x,PT03x,PT04x,FT01x,FT03x,JT01x,JT02x,JT03x,JT04x,T_shx,T_sh_refx,onx,SC01x,SC02x,SC03x,VC02x,VC03x,VC04x,ErrorMSG,EmergencyShotdown,VC02xPath,WHeat,TimeHP,TT01z,TT02z,TT03z,TT04z,TT05z,TT06z,TT07z,SC01z,TT08z,TT09z,TT10z,TT11z,TT12z,TT13z,TT14z,TT15z,DC01z,DC02z,DC03z,VC01z,VC02z,VC03z,VC04z,SC02z,FC01,FC01ON,FC02,FC02ON,TT16z,TT17z,TimeHVAC
17.46,41.19,34.65,27.39,12.54,19.13,18.6,12.98,12.98,25.63,25.46,2.9,-0.01,10.83,2.93,-0.0,0.51,-6.5,148.82,0.0,104.87,17.16,15.0,0.0,35.0,10.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1682691203.63,22.08,22.47,12.63,27.29,25.26,25.0,44.17,0.0,44.17,42.52,26.78,26.27,43.79,43.1,43.03,43.22,9.95,10.0,2.17,9.81,1.0,0.33,9.98,10.0,0.0,0.0,5.0,0.0,24.12,23.16,1682691203.64
17.46,41.1,34.65,27.57,12.54,19.13,18.6,12.89,13.07,25.72,25.46,2.9,0.0,10.83,2.92,-0.0,0.51,15.99,196.74,0.0,106.56,17.33,15.0,0.0,35.0,10.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1682691205.65,22.08,22.47,12.56,27.35,25.2,25.07,44.17,0.0,44.24,42.59,26.78,26.27,43.73,43.16,43.1,43.16,9.95,9.99,2.2,9.82,1.0,0.33,9.98,10.0,0.0,0.0,5.0,0.0,24.05,23.16,1682691205.66
17.55,41.28,34.65,27.39,12.54,19.13,18.78,12.98,13.15,25.72,25.37,2.91,0.02,10.83,2.92,0.0,0.51,-0.08,158.95,0.0,104.87,17.43,15.0,0.0,35.0,10.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1682691207.64,22.08,22.47,12.56,27.29,25.32,25.13,44.17,0.0,44.17,42.52,26.85,26.21,43.79,43.1,43.03,43.22,9.94,9.99,2.2,9.81,1.0,0.33,9.97,10.0,0.0,0.0,5.0,0.0,24.18,23.1,1682691207.66
17.37,41.19,34.65,27.48,12.63,19.22,18.6,13.07,13.15,25.63,25.46,2.9,-0.01,10.84,2.93,-0.0,0.51,6.35,209.6,0.0,115.02,17.15,15.0,0.0,35.0,10.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1682691209.65,22.15,22.4,12.63,27.35,25.26,25.07,44.17,0.0,44.24,42.52,26.78,26.21,43.79,43.1,43.03,43.16,9.94,9.99,2.19,9.84,1.0,0.33,9.97,10.0,0.0,0.0,5.0,0.0,24.12,23.16,1682691209.66
17.55,41.02,34.59,27.48,12.71,19.13,18.78,12.98,13.07,25.72,25.37,2.91,0.0,10.83,2.93,0.0,0.52,-0.08,185.44,0.0,104.87,17.25,15.0,0.0,35.0,10.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1682691211.65,22.15,22.4,12.56,27.35,25.26,25.07,44.17,0.0,44.17,42.52,26.72,26.21,43.73,43.16,43.03,43.22,9.94,9.99,2.19,9.84,1.0,0.33,9.97,10.0,0.0,0.0,5.0,0.0,24.18,23.16,1682691211.66
17.55,41.1,34.59,27.48,12.63,19.22,18.69,13.07,13.07,25.63,25.37,2.9,-0.02,10.83,2.93,-0.0,0.51,9.57,146.48,0.0,106.56,17.25,15.0,0.0,35.0,10.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1682691213.66,22.08,22.4,12.56,27.29,25.32,25.07,44.17,0.0,44.24,42.52,26.78,26.21,43.73,43.1,43.1,43.1,9.94,9.98,2.18,9.83,1.0,0.33,9.97,10.0,0.0,0.0,5.0,0.0,24.18,23.1,1682691213.68
17.55,41.02,34.59,27.48,12.71,19.31,18.69,12.98,12.98,25.63,25.46,2.92,0.01,10.84,2.93,-0.0,0.51,12.78,200.25,0.0,111.63,17.33,15.0,0.0,35.0,10.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1682691215.66,22.15,22.4,12.56,27.35,25.26,25.13,44.17,0.0,44.17,42.59,26.78,26.21,43.73,43.1,43.1,43.22,9.93,10.0,2.19,9.83,1.0,0.33,9.98,10.0,0.0,0.0,5.0,0.0,24.12,23.16,1682691215.68
17.55,41.02,34.53,27.48,12.71,19.31,18.78,13.07,13.15,25.63,25.55,2.91,-0.02,10.84,2.93,-0.0,0.52,12.78,158.17,0.0,109.94,17.24,15.0,0.0,35.0,10.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1682691217.66,22.08,22.4,12.56,27.35,25.2,25.07,44.11,0.0,44.17,42.59,26.78,26.27,43.79,43.1,43.03,43.16,9.94,9.99,2.19,9.83,1.0,0.33,9.98,10.0,0.0,0.0,5.0,0.0,24.18,23.16,1682691217.68
17.64,40.93,34.59,27.39,12.71,19.13,18.87,12.98,13.15,25.63,25.37,2.91,-0.04,10.83,2.93,-0.0,0.51,3.14,197.91,0.0,106.56,17.43,15.0,0.0,35.0,10.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1682691219.68,22.08,22.4,12.56,27.35,25.26,25.07,44.17,0.0,44.24,42.52,26.85,26.27,43.73,43.16,43.03,43.16,9.94,9.98,2.19,9.84,1.0,0.33,9.98,10.0,0.0,0.0,5.0,0.0,24.18,23.1,1682691219.69
17.64,40.93,34.59,27.48,12.8,19.22,18.78,12.98,13.07,25.63,25.37,2.91,0.0,10.84,2.95,-0.0,0.51,9.57,157.39,0.0,99.79,17.24,15.0,0.0,35.0,10.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1682691221.68,22.08,22.4,12.63,27.35,25.32,25.07,44.17,0.0,44.11,42.52,26.85,26.27,43.79,43.16,43.03,43.16,9.94,9.98,2.19,9.82,1.0,0.33,9.97,10.0,0.0,0.0,5.0,0.0,24.12,23.1,1682691221.69
