TT01x,TT02x,TT02bx,TT03x,TT04x,TT05x,TT06x,TT07x,TT08x,TT09x,TT10x,PT01x,PT02x,PT03x,PT04x,FT01x,FT03x,JT01x,JT02x,JT03x,JT04x,T_shx,T_sh_refx,onx,SC01x,SC02x,SC03x,VC02x,VC03x,VC04x,ErrorMSG,EmergencyShotdown,VC02xPath,WHeat,TimeHP,TT01z,TT02z,TT03z,TT04z,TT05z,TT06z,TT07z,SC01z,TT08z,TT09z,TT10z,TT11z,TT12z,TT13z,TT14z,TT15z,DC01z,DC02z,DC03z,VC01z,VC02z,VC03z,VC04z,SC02z,FC01,FC01ON,FC02,FC02ON,TT16z,TT17z,TimeHVAC
22.12,22.47,23.35,22.56,20.62,22.38,22.29,17.46,17.55,22.29,22.73,2.13,-0.03,6.76,2.15,-0.0,0.5,19.21,-0.78,0.0,50.74,30.31,15.0,0.0,45.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1681799204.78,17.64,16.88,9.9,22.28,21.7,17.77,27.1,0.0,26.72,26.46,25.39,24.43,27.23,38.08,37.95,34.02,9.94,10.0,2.19,9.88,1.0,0.2,9.98,10.0,0.0,0.0,4.0,10.0,22.47,23.29,1681799204.8
22.12,22.56,23.35,22.47,20.62,22.47,22.29,17.46,17.64,22.29,22.65,2.13,0.0,6.77,2.13,0.0,0.5,12.78,-0.39,0.0,40.59,30.27,15.0,0.0,45.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1681799206.78,17.51,16.88,9.83,22.34,21.83,17.83,27.16,0.0,26.72,26.4,25.39,24.37,27.29,38.08,38.02,34.08,9.94,10.0,2.19,9.88,1.0,0.1,9.98,10.0,0.0,0.0,4.0,10.0,22.47,23.29,1681799206.79
22.12,22.38,23.48,22.56,20.71,22.38,22.29,17.46,17.64,22.38,22.56,2.13,0.0,6.76,2.14,-0.0,0.5,9.57,-0.78,0.0,40.59,30.14,15.0,0.0,45.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1681799208.79,17.51,16.94,9.83,22.4,21.77,17.9,27.16,0.0,26.85,26.4,25.39,24.43,27.29,37.95,37.89,34.15,9.94,10.0,2.19,9.89,1.0,0.1,9.98,10.0,0.0,0.0,4.0,10.0,22.47,23.35,1681799208.8
22.12,22.38,23.35,22.47,20.71,22.38,22.29,17.55,17.72,22.29,22.47,2.12,0.03,6.78,2.15,-0.0,0.5,15.99,-0.39,0.0,45.67,30.27,15.0,0.0,45.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1681799210.79,17.32,16.88,9.9,22.34,21.77,17.83,27.16,0.0,26.91,26.46,25.45,24.43,27.29,38.02,37.95,34.15,9.94,10.0,2.19,9.9,1.0,0.1,9.98,10.0,0.0,0.0,4.0,10.0,22.53,23.29,1681799210.81
22.12,22.47,23.35,22.38,20.71,22.47,22.38,17.55,17.64,22.29,22.65,2.11,0.05,6.79,2.15,-0.0,0.5,12.78,-0.39,0.0,42.29,30.27,15.0,0.0,45.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1681799212.81,17.32,16.88,9.83,22.4,21.83,17.83,27.1,0.0,26.85,26.4,25.39,24.37,27.42,37.95,37.95,34.08,9.94,10.0,2.19,9.89,1.0,0.1,9.98,10.0,0.0,0.0,4.0,10.0,22.47,23.29,1681799212.83
22.03,22.47,23.35,22.38,20.62,22.47,22.29,17.64,17.64,22.29,22.56,2.14,0.03,6.78,2.15,-0.0,0.5,22.42,-0.78,0.0,42.29,30.27,15.0,0.0,45.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1681799214.8,17.26,16.94,9.83,22.47,21.83,17.96,27.1,0.0,26.91,26.4,25.39,24.31,27.35,38.02,37.89,34.15,9.94,10.0,2.18,9.9,1.0,0.1,9.98,10.0,0.0,0.0,4.0,10.0,22.47,23.29,1681799214.82
22.12,22.47,23.42,22.65,20.62,22.47,22.29,17.46,17.64,22.29,22.65,2.12,0.03,6.81,2.15,-0.0,0.5,12.78,-0.39,0.0,42.29,29.93,15.0,0.0,45.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1681799216.81,17.2,16.88,9.83,22.53,21.89,17.9,26.97,0.0,26.97,26.4,25.45,24.37,27.35,38.08,37.89,34.08,9.94,10.0,2.18,9.89,1.0,0.1,9.98,10.0,0.0,0.0,4.0,10.0,22.47,23.29,1681799216.82
22.12,22.38,23.48,22.38,20.62,22.38,22.38,17.55,17.64,22.29,22.47,2.13,0.02,6.79,2.14,-0.0,0.5,19.21,-0.39,0.0,40.59,30.06,15.0,0.0,45.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1681799218.81,17.2,16.88,9.9,22.59,21.89,17.96,26.91,0.0,26.97,26.46,25.45,24.31,27.35,38.02,37.89,34.08,9.94,10.0,2.17,9.9,1.0,0.1,9.98,10.0,0.0,0.0,4.0,10.0,22.53,23.29,1681799218.82
22.03,22.47,23.48,22.38,20.62,22.38,22.21,17.55,17.64,22.29,22.65,2.13,-0.01,6.8,2.15,-0.0,0.5,15.99,-0.78,0.0,47.36,30.27,15.0,0.0,45.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1681799220.82,17.07,16.88,9.83,22.59,21.89,18.02,26.85,0.0,27.04,26.4,25.45,24.24,27.42,38.02,37.95,34.08,9.94,10.0,2.17,9.89,1.0,0.1,9.98,10.0,0.0,0.0,4.0,10.0,22.53,23.29,1681799220.83
22.12,22.47,23.48,22.56,20.71,22.38,22.29,17.64,17.64,22.29,22.56,2.12,0.01,6.81,2.14,0.0,0.5,15.99,-0.78,0.0,45.67,30.27,15.0,0.0,45.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1681799222.82,17.01,16.82,9.83,22.66,21.89,18.02,26.78,0.0,27.16,26.4,25.45,24.24,27.42,38.02,37.95,34.15,9.94,10.0,2.18,9.88,1.0,0.1,9.98,10.0,0.0,0.0,4.0,10.0,22.53,23.29,1681799222.83
